"category","product_name","brand","price","stock","origin","general_description","shipping_infor","guarantee_details","image_url","Matierial","Style"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ408N","Maui Jim ","5,920,000VND","197","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/h_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_khoan_oc_khong_vien__4__a366fe37436f460fb6b477bcbe95da2d_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ417","Maui Jim ","6,820,000VND","112","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_the_thao__3__45c429ad458f4187a8af2abf10094eee_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ426","Maui Jim ","5,920,000VND","136","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_the_thao__3__1e0501f59cd04f09b831f2bccf1ee49b_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ442","Maui Jim ","5,650,000VND","192","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/h_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_khoan_oc_khong_vien__3__e2c4d8a162ff460dafb4d46275c197e4_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ443","Maui Jim ","5,650,000VND","187","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/h_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_khoan_oc_khong_vien__4__f76a57679d96458ab5981a44a9939db6_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ445","Maui Jim ","5,650,000VND","102","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/at_nam_nu_unisex__kinh_ram__kieu_dang_phi_cong_khoan_oc_khong_vien__3__e0da57eb49c845c482ab4d226e5b5de6_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ448","Maui Jim ","6,820,000VND","118","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__0601b0d6341442f6ace8c43fd34b6590_master.jpg","Nhựa","Mắt mèo"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ449","Maui Jim ","6,820,000VND","137","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__ad0b8cb7faaf47adb00d2bb25ef731ac_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ456","Maui Jim ","5,920,000VND","146","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_nu_unisex__kinh_ram__kieu_dang_vuong_khoan_oc_khong_vien_the_thao__4__55feb94ea38f4068b12933ab2b53681d_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ601","Maui Jim ","5,650,000VND","145","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__04d650fb0eb14a3983180ce2acfd0581_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ604","Maui Jim ","7,720,000VND","102","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_the_thao__4__51252008d2ce437f984314450594d7a6_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ614","Maui Jim ","7,990,000VND","103","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_the_thao__4__b5e4a432dc3a4b1db4295010656f737a_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ616","Maui Jim ","7,990,000VND","120","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__d9a11cedbf564ec49ae57814c6b5ee96_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ617","Maui Jim ","7,990,000VND","121","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__1aa7238ef9044014b0fa9ad1f7ac358e_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ618","Maui Jim ","7,990,000VND","134","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__8207b358c1504f39950ee33917c0d4e0_master.jpg","Kim loại","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ619","Maui Jim ","7,990,000VND","147","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__a5ae3378cf554d8b9e547a4546ccd73e_master.jpg","Kim loại","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ626","Maui Jim ","6,820,000VND","166","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/h_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong_khoan_oc_khong_vien__4__270812d7ea9d48d282a8f1c2063b2c4b_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ628","Maui Jim ","7,450,000VND","155","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__4__7c4eef6a8b124e9187a35f81c68e1a81_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ631","Maui Jim ","6,120,000VND","177","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/_mat_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_vuong__3__934ab066a5434860ba0fa8ce70e4d129_master.jpg","Nhựa","Vuông"
"Kính cận","Maui Jim Eyewear - Sunglasses - MJ633","Maui Jim ","11,050,000VND","171","Mỹ","Maui Jim là thương hiệu kính mắt cao cấp đến từ Hawaii, nổi tiếng với công nghệ tròng kính phân cực giúp tăng độ rõ nét và bảo vệ mắt tối ưu. Các thiết kế của Maui Jim kết hợp giữa phong cách năng động, thoải mái và cảm hứng từ thiên nhiên nhiệt đới. Mỗi sản phẩm mang đến trải nghiệm thị giác vượt trội, lý tưởng cho cuộc sống ngoài trời và du lịch.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","12 tháng","https://product.hstatic.net/1000096196/product/t_thoi_trang__kinh_mat_nam_nu_unisex__kinh_ram__kieu_dang_luc_giac__4__e0e11713c02a41efb6f91336900df427_master.jpg","Titan","Tròn"
